0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-79,-7,-78,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-58,-1,-16,-1,107,0,0,0,0,0,0,0,0,0,0,0,0,1,70,-57,-1,-1,-59,-102,-3,98,0,0,0,0,0,0,0,0,0,0,0,45,-18,-1,-51,-32,-34,83,-32,-128,0,0,0,0,0,0,0,0,0,0,25,-54,-1,-63,40,99,54,0,-66,-59,16,0,0,0,0,0,0,0,0,20,-93,-10,-104,72,0,0,0,0,-72,-4,74,0,0,0,0,0,0,0,0,97,-1,118,0,1,0,0,0,0,-72,-1,82,0,0,0,0,0,0,0,20,-38,-40,17,0,0,0,0,0,0,-73,-1,78,0,0,0,0,0,0,0,67,-1,-118,0,0,0,0,0,0,24,-41,-68,22,0,0,0,0,0,0,0,69,-9,87,0,0,0,0,0,31,-71,-44,54,0,0,0,0,0,0,0,0,71,-19,68,0,0,0,0,94,-45,-79,17,0,0,0,0,0,0,0,0,0,69,-1,-86,39,39,115,-73,-18,-71,37,0,0,0,0,0,0,0,0,0,0,57,-11,-1,-27,-23,-1,-40,117,13,0,0,0,0,0,0,0,0,0,0,0,7,114,-26,-1,-22,-119,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-124,-1,-97,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-126,-16,-1,-2,-91,1,0,0,0,0,0,0,0,0,0,0,0,29,103,-31,-5,-14,-80,-15,-59,3,0,0,0,0,0,0,0,0,0,0,58,-51,-1,-1,-1,-25,80,-41,-58,3,0,0,0,0,0,0,0,0,0,56,-40,-1,-49,-33,-1,-46,73,-36,-59,3,0,0,0,0,0,0,0,0,60,-38,-1,-65,24,-128,-32,66,13,-63,-60,3,0,0,0,0,0,0,0,1,-54,-1,-106,25,0,56,44,0,0,-110,-61,3,0,0,0,0,0,0,0,74,-1,115,0,0,0,0,0,0,0,-110,-60,3,0,0,0,0,0,0,50,-36,-1,107,0,0,0,0,0,0,14,-63,-57,3,0,0,0,0,0,0,81,-4,-33,46,0,0,0,0,0,0,-128,-1,-101,0,0,0,0,0,0,0,81,-5,-20,58,0,0,0,0,36,-113,-2,-82,17,0,0,0,0,0,0,0,36,-53,-1,-62,126,69,115,-114,-51,-10,127,20,0,0,0,0,0,0,0,0,0,39,-70,-6,-1,-8,-1,-1,-68,68,0,0,0,0,0,0,0,0,0,0,0,0,9,115,-23,-4,-74,116,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,112,111,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-80,-1,-1,-5,-119,31,0,0,0,0,0,0,0,0,0,0,0,0,2,-90,-2,-4,-1,-1,-4,83,0,0,0,0,0,0,0,0,0,0,0,0,37,-37,-1,-1,-78,-39,-2,83,0,0,0,0,0,0,0,0,0,0,0,69,-23,-1,-33,68,13,-84,-1,83,0,0,0,0,0,0,0,0,0,0,0,-126,-1,-1,-80,0,4,-82,-1,82,0,0,0,0,0,0,0,0,0,0,0,-97,-1,-4,86,0,92,-19,-2,85,0,0,0,0,0,0,0,0,0,0,22,-34,-1,-102,8,0,-66,-1,-18,61,0,0,0,0,0,0,0,0,0,0,-120,-1,-10,52,0,19,-49,-1,-103,0,0,0,0,0,0,0,0,0,0,22,-64,-1,-14,54,0,105,-4,-54,29,0,0,0,0,0,0,0,0,0,0,23,-61,-1,-71,7,82,-19,-1,-106,2,0,0,0,0,0,0,0,0,0,0,23,-60,-1,-79,97,-24,-1,-80,22,0,0,0,0,0,0,0,0,0,0,0,22,-58,-1,-7,-5,-1,-18,48,0,0,0,0,0,0,0,0,0,0,0,0,4,110,-6,-1,-1,-44,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,-40,119,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-75,-13,125,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-124,-30,-1,-37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-25,-1,-6,-2,-107,13,0,0,0,0,0,0,0,0,0,0,0,7,108,-81,-10,-1,-1,-2,-7,74,0,0,0,0,0,0,0,0,0,0,0,20,-46,-1,-1,-60,118,-52,-1,-112,0,0,0,0,0,0,0,0,0,0,64,-88,-3,-46,119,35,29,-41,-1,-63,3,0,0,0,0,0,0,0,0,14,-70,-1,-1,-100,0,0,35,-43,-1,-31,46,0,0,0,0,0,0,0,0,75,-27,-1,115,3,0,0,33,-45,-1,-122,5,0,0,0,0,0,0,0,3,-66,-1,-17,64,0,0,0,59,-1,-104,7,0,0,0,0,0,0,0,0,1,-87,-1,-19,90,0,0,74,-100,-28,93,0,0,0,0,0,0,0,0,0,5,-52,-1,-48,46,47,114,-41,-1,-120,0,0,0,0,0,0,0,0,0,0,2,-81,-1,-4,-40,-33,-1,-1,-40,37,0,0,0,0,0,0,0,0,0,0,1,-94,-3,-3,-1,-1,-24,-76,52,0,0,0,0,0,0,0,0,0,0,0,0,21,-82,-1,-38,-109,74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,111,108,109,100,9,0,0,0,0,0,0,0,0,0,0,0,0,53,-101,-23,-1,-1,-1,-1,-119,11,0,0,0,0,0,0,0,0,0,19,88,-25,-1,-1,-4,-4,-4,-1,-33,43,0,0,0,0,0,0,0,0,5,-102,-1,-1,-1,-1,-1,-37,-61,-1,-35,43,0,0,0,0,0,0,0,0,81,-20,-1,-1,-99,114,-54,107,-112,-1,-35,43,0,0,0,0,0,0,0,20,-31,-1,-21,106,15,0,12,0,80,-13,-33,43,0,0,0,0,0,0,0,105,-3,-1,-115,0,0,0,0,3,-105,-1,-35,43,0,0,0,0,0,0,6,-97,-1,-75,16,0,0,0,0,2,-116,-1,-34,43,0,0,0,0,0,0,45,-29,-8,93,0,0,0,0,0,0,55,-18,-30,44,0,0,0,0,0,0,59,-25,-20,57,0,0,0,0,0,0,74,-14,-44,36,0,0,0,0,0,0,89,-12,-20,60,0,0,0,0,0,54,-44,-1,-122,0,0,0,0,0,0,0,41,-32,-17,67,0,0,0,0,47,-48,-1,-14,72,0,0,0,0,0,0,0,41,-39,-1,-28,116,81,81,-115,-19,-2,-58,80,0,0,0,0,0,0,0,0,6,-98,-1,-1,-1,-1,-1,-1,-1,-93,13,0,0,0,0,0,0,0,0,0,0,41,-51,-38,-40,-40,-37,-54,107,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,82,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-54,-7,-8,-91,-102,116,23,0,0,0,0,0,0,0,0,0,0,0,71,-13,-1,-2,-1,-1,-1,-1,-56,27,0,0,0,0,0,0,0,0,0,44,-35,-1,-4,-1,-11,-39,-2,-1,-1,-114,0,0,0,0,0,0,0,0,0,103,-1,-3,-1,-11,103,22,104,-27,-1,-65,0,0,0,0,0,0,0,0,19,-46,-1,-5,-72,88,0,0,0,38,-87,-19,76,0,0,0,0,0,0,0,109,-1,-6,-70,19,0,0,0,0,0,-128,-1,-59,15,0,0,0,0,0,0,-102,-1,-38,26,0,0,0,0,0,0,54,-28,-20,28,0,0,0,0,0,0,-103,-1,-74,10,0,0,0,0,0,0,0,-97,-18,27,0,0,0,0,0,0,-103,-1,-51,15,0,0,0,0,0,0,1,-77,-19,28,0,0,0,0,0,0,-112,-1,-10,113,0,0,0,0,0,0,66,-1,-29,24,0,0,0,0,0,0,43,-52,-1,-12,-117,28,0,0,0,15,-73,-4,110,1,0,0,0,0,0,0,0,38,-56,-1,-1,-57,95,63,66,-89,-1,-114,0,0,0,0,0,0,0,0,0,0,41,-114,-43,-1,-1,-1,-1,-1,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,30,98,-71,-35,-42,-122,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,97,103,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-92,-1,-1,-92,14,0,0,0,0,0,0,0,0,0,0,0,0,18,-103,-14,-1,-4,-4,-1,-86,22,0,0,0,0,0,0,0,0,0,0,0,113,-1,-3,-4,-6,-6,-4,-1,-128,0,0,0,0,0,0,0,0,0,0,68,-24,-1,-3,-3,-4,-1,-1,-1,-72,9,0,0,0,0,0,0,0,0,0,-107,-1,-5,-4,-3,-1,-50,-89,-19,-13,91,0,0,0,0,0,0,0,0,67,-36,-1,-72,-126,-8,-54,38,18,-52,-1,-112,0,0,0,0,0,0,0,29,-33,-1,-27,35,0,59,30,0,21,-49,-4,104,0,0,0,0,0,0,11,-112,-1,-1,-20,46,0,0,0,0,18,-52,-1,-101,1,0,0,0,0,0,125,-1,-1,-34,-18,-67,40,0,0,17,124,-3,-40,62,0,0,0,0,0,1,-103,-1,-64,50,66,86,40,0,0,-110,-1,-30,59,0,0,0,0,0,0,1,-104,-1,111,0,0,0,0,45,-86,-2,-80,34,0,0,0,0,0,0,0,1,-104,-1,-48,103,53,57,61,-52,-1,-100,39,0,0,0,0,0,0,0,0,0,76,-61,-1,-1,-6,-5,-1,-18,110,6,0,0,0,0,0,0,0,0,0,0,0,40,-47,-38,-39,-36,-105,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,101,-56,-1,-34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,65,-57,-25,119,74,-49,-37,64,0,0,0,0,0,0,0,0,0,0,0,126,-21,-106,27,0,0,119,-11,-23,-81,21,0,0,0,0,0,0,0,0,108,-1,114,0,0,0,0,42,90,67,-74,-53,48,0,0,0,0,0,0,22,-43,-125,0,0,0,0,0,0,1,0,5,-94,-34,23,0,0,0,0,0,105,-9,5,0,0,0,0,0,0,0,0,0,14,-53,121,0,0,0,0,0,114,-45,4,0,0,0,0,0,0,0,0,0,0,86,-85,0,0,0,0,0,106,-20,6,0,0,0,0,0,0,0,0,0,0,48,-60,0,0,0,0,0,60,-29,32,0,0,0,0,0,0,0,0,0,0,49,-58,0,0,0,0,0,4,-60,-88,0,0,0,0,0,0,0,0,0,0,84,-50,0,0,0,0,0,0,85,-7,-125,0,0,0,0,0,0,0,0,0,-110,-91,0,0,0,0,0,0,0,118,-9,117,4,0,0,0,0,0,2,84,-38,54,0,0,0,0,0,0,0,0,63,-47,-29,-107,75,74,76,109,-43,-32,91,0,0,0,0,0,0,0,0,0,0,29,103,-83,-35,-35,-33,-56,124,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,106,108,109,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,-1,-1,-1,-7,-84,44,0,0,0,0,0,0,0,0,0,0,0,0,102,-21,-4,-7,-7,-1,-11,79,0,0,0,0,0,0,0,0,0,0,0,95,-11,-2,-4,-4,-1,-1,-23,85,0,0,0,0,0,0,0,0,0,0,0,83,-51,-4,-3,-7,-67,-74,-1,-21,58,0,0,0,0,0,0,0,0,0,0,58,-46,-2,-13,109,18,-70,-1,-11,36,0,0,0,0,0,0,0,0,0,0,77,-11,-1,109,0,0,114,-1,-4,107,0,0,0,0,0,0,0,0,0,47,-62,-1,-69,25,0,0,-104,-1,-9,70,0,0,0,0,0,0,0,0,0,101,-6,-3,122,0,0,0,-105,-1,-7,72,0,0,0,0,0,0,0,0,0,92,-7,-45,50,0,0,0,112,-1,-43,106,0,0,0,0,0,0,0,0,0,-111,-1,-95,1,0,0,0,-40,-1,100,0,0,0,0,0,0,0,0,0,0,71,-10,-12,118,7,29,126,-17,-1,99,0,0,0,0,0,0,0,0,0,0,113,-23,-1,-5,-14,-13,-2,-1,-59,24,0,0,0,0,0,0,0,0,0,0,8,65,-63,-1,-1,-1,-1,-1,-101,10,0,0,0,0,0,0,0,0,0,0,0,0,42,-72,-35,-64,91,66,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,65,110,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-67,-19,-1,-13,-117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-1,-1,-4,-1,-13,63,0,0,0,0,0,0,0,0,0,0,0,0,31,-43,-1,-1,-2,-1,-50,10,0,0,0,0,0,0,0,0,0,0,0,0,-101,-1,-1,-34,-18,-1,-54,3,0,0,0,0,0,0,0,0,0,0,4,82,-1,-10,-53,51,-123,-1,-49,11,0,0,0,0,0,0,0,0,0,0,98,-16,-29,84,27,0,41,-23,-12,67,0,0,0,0,0,0,0,0,0,32,-40,-4,62,0,0,0,0,-118,-1,84,0,0,0,0,0,0,0,0,0,-105,-2,-115,0,0,0,0,0,-126,-1,83,0,0,0,0,0,0,0,0,22,-31,-43,21,0,0,0,0,1,-99,-23,30,0,0,0,0,0,0,0,0,84,-1,-127,0,0,0,0,0,-128,-1,-92,0,0,0,0,0,0,0,0,0,80,-1,-120,1,0,0,28,-110,-2,-73,28,0,0,0,0,0,0,0,0,0,16,-37,-11,-49,113,109,-52,-1,-77,21,0,0,0,0,0,0,0,0,0,0,0,127,-14,-1,-1,-1,-15,-119,23,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-89,-66,111,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
